Sample.ID,Lat,Long,Cropping.Season,Region,CO2,Humidity,PEV,Rainfall,Temp,Grain.As,Grain.Se,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Se,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Straw.Cu,Soil.As,Soil.Se,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.Cu,Soil.pH,Soil.Clay,SOM
23VINIF_3_#2,10.073358,105.992213,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.112463317,0.088210721,2985.0082,1148.858854,20.78920997,55.77006601,2.156807823,0.712018924,,183.0939267,1210.450332,1564.666615,273.6474963,316.6775625,2.092245925,7.75,,64595.91,310.37,1152.98,81.76,16005.1,23.93,4.28,30.68772491,11.05
23VINIF_4_#2,10.142449,106.021702,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.164583039,0.022111699,2965.238703,1330.317831,23.69844514,16.73392841,3.045662472,5.59535E-05,,0.037751524,0.239764394,0.281298637,893.9489918,0.039863188,0.000393331,10.35,4.13,74712.27,411.11,2443.19,87.82,15648.14,25.31,4.84,37.19256149,17.68
23VINIF_5_#2,10.075267,106.170488,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.205690696,,2830.18022,1028.35247,20.68651635,20.74656914,1.817984963,5.139896795,0.022867899,508.7644873,1781.586101,1219.94306,637.9968866,519.526948,1.758028133,11.8,,69773.64,509.1,955.79,192.74,31554.42,22.66,4.49,15.79526142,9.49
23VINIF_6_#2,10.124319,106.564796,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.105273367,,2567.96758,976.6598158,10.64967027,11.61431292,0.523868958,2.151291224,,453.6621237,1381.822895,1705.260408,277.7095052,1136.618959,0.871352463,13.57,0.26,75926.12,358.78,1427.36,88.63,24415.6,21.65,4.39,36.81790925,14.04
23VINIF_7_#2,10.107323,106.635391,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,0.322596456,,2744.067153,1130.98632,18.03838632,10.75419029,3.170363028,6.294630066,0.02288091,274.095926,969.2805419,1272.98837,348.4802789,521.4119635,1.984473377,19.74,,78566.24,477.15,1259.17,172.66,44994.02,24.29,4.21,38.97220556,23.01
23VINIF_8_#2,9.973552,106.225258,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,0.075469593,0.110278285,3070.270203,1134.862502,26.95003921,11.98492192,2.890942694,1.635540252,,106.0888556,1481.94502,1479.577889,761.2537059,231.2995533,2.114198425,10.24,1.16,99346.93,452.79,1331.86,88.71,23414.5,26.18,4.39,41.29522287,18.85
23VINIF_9_#2,9.924547,106.22625,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,0.0934125,0.022111699,2728.094792,1003.934941,16.79230426,11.78000155,1.480654328,2.144878956,,259.8154367,1951.884259,1210.128759,322.8201892,308.7421863,1.184495268,10.61,,69170.22,350.37,850.62,82.83,27712.93,20.15,3.95,45.79542046,6.24
23VINIF_10_#2,9.65005,105.984802,Winter season,South,418.945,83.40964399,5.975848838,5.20733623,27.1893186,0.126028883,0.044203514,3048.917405,1111.420345,18.00796671,28.9076523,3.375484199,3.454112515,,371.0636644,1594.615179,1659.82883,457.6760337,481.8762912,3.76940488,10.52,1.03,66020.29,564.12,1039.71,124.04,29526.27,24.15,4.09,36.41814911,8.84
23VINIF_11_#2,9.689919,106.014351,Winter season,South,418.945,83.40964399,5.975848838,5.20733623,27.1893186,0.13492887,0.022091815,3013.633119,1165.169004,30.30604517,15.55281221,2.967035502,3.118326791,,262.483582,2202.917367,1827.372003,768.4698863,327.5826218,2.53779246,14.88,0.82,84096.31,555.29,842.45,363.73,42713.72,23.61,4.28,44.43111378,7.02
23VINIF_12_#2,9.42337,105.569122,Winter season,South,418.945,82.80226392,5.81177517,5.490499971,27.27898978,0.022239292,,2632.403297,993.8008366,19.04731766,11.0736914,2.006949069,0.945372995,0.045883567,606.6625219,1499.517693,2542.192764,546.6030321,474.407271,2.607589119,10.12,1.33,94213.25,213.26,1459.36,153.08,25774.54,20.74,3.88,39.93603838,9.75
23VINIF_13_#2,9.54904,105.583595,Winter season,South,418.945,83.16450685,5.64868477,5.293425533,27.23660431,0.08434782,,2822.070429,1074.989726,31.37206124,15.86423047,4.44485778,0.649020019,0.045990628,199.013786,1637.208004,2021.699493,1205.428531,278.7835602,5.356954496,15.64,,77793.13,631.32,1271.93,296.64,39480.44,23.45,3.86,36.39272146,5.98
23VINIF_14_#2,9.443055,105.47467,Winter season,South,418.945,82.80226392,5.81177517,5.490499971,27.27898978,0.035585269,,2806.885961,1141.024569,27.96695506,12.52523087,3.001175909,0.552455524,0.257634404,376.5781101,1503.207847,2668.764563,1001.531562,426.0765091,2.854728507,9.72,1.81,88418.26,287.46,1982.14,155.35,21005.63,20.50,3.28,41.77493504,12.74
23VINIF_15_#2,9.147098,105.063591,Winter season,South,418.945,82.80134603,5.928979504,5.815550255,27.35798097,0.081778658,0.109657035,2845.44156,1189.269604,21.73177588,10.74721242,2.687477831,0.566798717,0.015841478,365.0001618,2264.558789,2331.543555,1103.385421,578.7444798,3.827307165,8.81,0.09,96088.18,219.99,1687.69,177.89,23677.3,46.15,3.4,39.32853717,11.83
23VINIF_16_#2,9.111818,105.021156,Winter season,South,418.945,82.80134603,5.928979504,5.815550255,27.35798097,0.148643199,,2553.205614,972.7632693,18.11143281,12.19924031,1.209784678,1.306215881,0.015894265,192.0208389,1371.663361,1376.082627,578.1095867,353.3102484,2.007584153,9.02,,88705.14,213.18,1141.06,229.95,31458.28,20.84,4.09,41.69498301,8.45
23VINIF_17_#2,9.082084,104.985374,Winter season,South,418.945,82.96862529,6.117598785,5.724652483,27.38413019,0.02549558,,2908.295398,1066.23414,24.75617266,27.11782473,2.775671557,0.488367597,0.015836219,649.2407149,1264.483417,1784.683236,920.4708276,366.2988752,3.35558961,7.6,,93314.22,237.25,1709.46,282.35,26966.25,21.12,4.46,43.62945938,12.09
23VINIF_18_#2,9.070286,104.932758,Winter season,South,418.945,82.96862529,6.117598785,5.724652483,27.38413019,,0.010763466,2564.461908,1012.495291,25.14449291,13.83380373,1.804297905,1.042251424,0.096785459,1449.847605,1642.371023,2009.774096,1190.620753,817.0272167,2.527659788,16.47,1.68,93272.07,368.02,2197.43,502.95,41977.8,22.15,4.12,36.78896331,8.06
23VINIF_19_#2,9.312471,104.926918,Winter season,South,418.945,82.71484849,5.806602958,5.612326047,27.29437556,0.051151462,,3254.510375,1066.239044,21.31874072,16.60603907,0.223600693,0.731699171,0.042718309,898.8179787,1703.666293,1036.710549,560.3716826,766.6948306,0.772513973,15.42,,72427.14,309.93,4985.83,529.97,43931.64,17.62,5.01,23.39298211,9.62
23VINIF_20_#2,9.31353,104.885193,Winter season,South,418.945,82.71484849,5.806602958,5.612326047,27.29437556,0.011811827,,2785.926749,957.1749812,14.56155441,15.48014519,0.506761516,0.971411464,0.015855138,227.0332451,588.220515,1699.155058,809.7142007,610.9901105,0.645084026,13.91,1.08,91601.71,221.52,2252.27,281.84,33458.56,22.06,4.23,36.38544582,12.35
23VINIF_21_#2,9.36745,104.875175,Winter season,South,418.945,82.71484849,5.806602958,5.612326047,27.29437556,0.105884935,,2897.73811,1029.628604,13.71981485,15.13653406,1.367877685,1.261759309,,289.493609,849.9381067,1261.831124,484.9065528,464.6796258,1.424383637,20.22,,92619.25,282.14,1890.21,211.74,38052.43,24.95,3.77,38.79612039,11.05
23VINIF_22_#2,9.868033,105.214867,Winter season,South,418.945,83.20687147,5.745484179,4.86265793,27.20656377,0.08706785,,2545.581958,952.5111773,13.54204792,19.27127266,1.485581249,2.127868856,,577.7006925,1515.921571,2059.751065,319.2100009,835.4382277,2.019229575,9.73,,65634.23,223.86,1919.85,65.28,16393.62,15.55,3.28,31.1306608,17.68
23VINIF_23_#2,9.816988,105.238228,Winter season,South,418.945,83.20687147,5.745484179,4.86265793,27.20656377,,0.030586043,2754.530851,982.1104964,26.22242765,44.34244757,1.827678437,0.593133849,,987.0965372,1412.009217,2057.432034,364.5451271,875.4351143,2.277643642,9.77,2.88,84817.34,223.94,1203.49,91.68,28585.14,15.62,3.45,40.09193565,12.22
23VINIF_24_#2,9.773779,105.282669,Winter season,South,418.945,83.3407118,5.582537936,4.957264246,27.20391391,0.068253845,,2764.386031,964.188905,12.76370152,15.58309068,0.872325706,1.039826778,0.015876215,492.9741822,1488.42558,1389.640298,402.2502989,553.2663692,1.581799036,10.23,,72549.85,176.42,1155.67,123.64,22697.85,16.91,3.75,37.53372639,12.22
23VINIF_25_#2,9.744897,105.360069,Winter season,South,418.945,83.3407118,5.582537936,4.957264246,27.20391391,,0.010763466,2716.688214,1024.179325,12.35714936,15.53667207,1.432860191,0.40987261,0.096400115,873.7110649,1623.940663,1864.319012,288.5132629,603.0640871,1.684046798,11.41,,80601.38,163.56,1177.86,91.67,29760.58,13.64,3.93,49.59008198,10.14
23VINIF_26_#2,9.738791,105.43058,Winter season,South,418.945,83.3407118,5.582537936,4.957264246,27.20391391,0.114206942,0.010741982,2730.781754,1004.249934,24.24404916,13.97781165,1.347485493,1.697300364,0.172253559,549.6043944,1209.342272,1251.559241,941.6131211,440.4402218,1.577650903,10.59,3.31,99281.1,285.21,908.45,224.75,32459.65,18.05,3.98,41.45585441,6.89
23VINIF_27_#2,9.789856,105.507721,Winter season,South,418.945,83.3407118,5.582537936,4.957264246,27.20391391,,,2573.682437,1055.00859,25.24688727,15.96641909,1.910630025,0.446614191,0.066511807,660.9539072,1672.480935,1815.184412,1216.808027,776.8730713,2.111869943,11.28,0.22,81581.8,395.33,2434.41,229.81,21555.7,29.88,3.28,32.5934813,22.49
23VINIF_28_#2,9.881227,105.600235,Winter season,South,418.945,83.20687147,5.745484179,4.86265793,27.20656377,0.015171311,0.010702813,2483.379062,928.5469994,22.90227178,28.99040395,1.540336778,0.277637106,,63.06950247,1229.378152,2215.500932,771.2074626,337.4883165,2.707812354,10.13,0.43,92928.93,224.79,1958.24,287,24105.52,23.56,3.46,63.8,13.65
23VINIF_29_#2,10.466609,106.20988,Winter season,South,418.945,80.931488,6.882568956,4.594759668,27.36671961,,,3171.108636,1089.929417,21.86529176,17.77779961,3.476213594,0.312598393,,545.9853563,1232.929586,2111.70418,1100.961592,551.8785542,1.724466873,9.52,0.17,79527.12,410.62,3008.82,122.99,26108.26,20.12,3.24,29.7970203,15.21
23VINIF_30_#2,10.4899,106.12534,Winter season,South,418.945,80.931488,6.882568956,4.594759668,27.36671961,0.015141149,0.156424616,2856.011808,925.709013,24.02806608,12.55135533,2.82398103,0.05097186,,124.9378883,684.5758053,1812.795489,642.9988428,261.8025366,2.305853589,11.23,,85671.04,260.24,4002.07,218.44,44625.98,16.83,3.13,62.17512995,12.22
23VINIF_31_#2,10.823559,105.929372,Winter season,South,418.945,80.35614684,6.869092564,4.57132469,27.25951475,0.006666702,0.10045001,2476.489993,918.602442,16.80312306,14.30015615,2.861843886,0.595917538,,53.99153754,828.4139253,1876.926106,850.9341028,159.7725639,2.908787095,7.13,,71501.6,295.85,1608.68,61.14,14041.42,26.04,4.06,33.19004299,7.28
23VINIF_32_#2,10.928428,105.721996,Winter season,South,418.945,81.1738271,6.587919975,4.509557083,27.07709187,0.004940309,0.062479205,2480.617559,968.7169536,24.35913491,14.10374815,3.129078846,1.554965942,0.040208044,378.5139433,1052.186113,1853.098236,1073.543124,321.529057,2.597513985,24.56,,93223.28,434.34,2044.57,150.99,39764.48,36.01,3.88,12.73617915,3.9
23VINIF_33_#2,10.807032,105.404947,Winter season,South,418.945,80.35614684,6.869092564,4.57132469,27.25951475,0.083647682,,2673.61312,1094.263165,20.38115127,11.32004087,2.688047969,4.287875187,0.066622328,56.46989988,1685.467358,1378.600965,324.6497187,173.2626217,1.681255996,2.8,,20993.61,215.25,553.93,28.51,5620.53,5.55,3.75,38.772859,17.29
23VINIF_34_#2,10.638254,105.405985,Winter season,South,418.945,81.1984394,6.184638219,4.47334423,27.38395747,0.380509058,0.02499026,5873.16888,1840.092442,29.86237726,28.37408387,2.233533377,0.719013399,0.066511807,57.18406227,1703.453129,1949.482993,1018.303873,191.7764436,4.596968888,15.79,3.1,77916.72,392.3,790.3,192.1,31823.37,30.12,4.71,32.64041575,11.96
23VINIF_35_#2,10.59666,105.506591,Winter season,South,418.945,80.25838454,6.182160698,4.54217905,27.40459787,0.095427417,,2345.104309,1005.725297,14.44832186,19.50651037,1.669980267,1.77362548,0.040130997,103.024115,1374.434827,1368.830884,623.2439417,235.5052241,2.240846087,10.97,2.41,82917.75,297.2,886.53,187.84,31825.71,25.13,4.54,30.69693031,7.67
23VINIF_36_#2,10.508999,105.659648,Winter season,South,418.945,80.25838454,6.182160698,4.54217905,27.40459787,0.062872103,,2532.351942,997.5691892,13.06732219,16.06335278,1.591848468,1.543493393,,94.44587415,1296.808755,1542.160412,539.4737532,177.0562855,1.843159032,10.36,,74376.29,235.94,956.31,138.35,27631.99,17.66,4.5,33.99660034,7.41
23VINIF_37_#2,10.38371,105.646797,Winter season,South,418.945,81.8730437,6.556697159,4.612492761,27.3067769,0.094490542,,2884.182591,895.7928133,15.29577505,14.29444668,2.07193863,1.271646786,,214.6068023,977.1132792,2038.027606,811.8494596,458.4114945,2.422918293,16.91,1.64,96341.91,388.92,1495.98,138.58,32537.18,35.37,4,32.44702119,17.68
23VINIF_38_#2,10.336531,105.606902,Winter season,South,418.945,81.8730437,6.556697159,4.612492761,27.3067769,0.062747109,,2695.084223,1119.982856,23.47797976,24.60474741,2.006786014,3.745335043,0.040301738,503.1199112,1127.997888,1241.15208,682.1609341,583.4389181,1.692506497,11.24,,93399.09,304.57,1078.74,125.45,25008.83,22.16,3.78,34.82865421,12.09
23VINIF_39_#2,10.380254,105.147666,Winter season,South,418.945,81.8730437,6.556697159,4.612492761,27.3067769,0.04556403,,2970.677707,1150.751611,22.45815881,18.74762089,3.165229706,0.824421475,0.013837256,229.6858016,1325.363958,1519.623717,749.6571994,228.8784106,7.235915654,9.47,1.29,77226.78,322.9,1178.22,162,21438.34,24.02,3.63,34.58962311,12.09
23VINIF_40_#2,10.37182,105.154379,Winter season,South,418.945,81.8730437,6.556697159,4.612492761,27.3067769,0.025444691,,2870.641436,1028.095007,24.18022089,18.25554275,3.379053261,0.840553356,0.013842611,592.0737725,1289.353003,1405.234743,666.3212432,474.7890698,3.150604595,10.14,,68492.45,348.99,934.05,175.21,25134.14,21.46,4.05,29.6770323,14.56
23VINIF_41_#2,10.424181,105.007938,Winter season,South,418.945,80.931488,6.882568956,4.594759668,27.36671961,0.050148492,,2504.265225,870.58693,31.62929217,24.25637488,2.519986726,0.279525815,0.132949415,66.24633521,1199.401573,1925.88328,904.3391118,135.5367103,3.541280021,9.79,3.57,89939.22,372.28,1368.91,94.16,23521.98,31.60,3.5,72.75634619,11.05
23VINIF_42_#2,10.475737,105.021459,Winter season,South,418.945,80.931488,6.882568956,4.594759668,27.36671961,0.128963094,,3076.027469,978.8980757,21.31812633,31.05762923,2.623565783,0.759407181,0.108144154,212.7439528,1209.976029,1400.486474,609.6433949,389.5839001,2.947174494,0.86,,6814.76,67.08,216.48,56.37,2367.02,2.39,4.78,7.037185126,4.94
23VINIF_43_#2,10.614306,105.020458,Winter season,South,418.945,81.1984394,6.184638219,4.47334423,27.38395747,0.060683763,,2674.474845,998.8513336,21.27695535,13.32693345,1.000365255,0.350050821,,166.0488632,2139.906249,1105.038359,780.8708714,218.9239692,1.380931313,0.85,1.21,6088.47,83.73,41.14,105.28,2023.64,1.13,4.78,4.799520048,3.64
23VINIF_44_#2,10.65405,105.050185,Winter season,South,418.945,81.1984394,6.184638219,4.47334423,27.38395747,0.068726846,,2621.866005,1005.871699,18.71976631,13.02595519,1.958871816,0.557547007,,106.6800999,901.1412714,1490.393169,422.2798734,184.1606501,2.267665682,15.13,4.74,80119.68,506.71,1787.33,88.06,25888.56,22.55,3.85,50.77461269,10.53
23VINIF_45_#2,9.903776,105.151026,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,0.06654376,0.153571763,2681.558824,1165.067184,12.82297733,13.6764905,1.887741027,1.552493486,0.083217428,173.3231795,1007.714597,1628.914694,315.7169624,614.3591542,1.776738727,10.54,,47167.99,287.84,1115.75,99.27,19805.23,12.14,3.38,29.29121264,8.84
23VINIF_46_#2,9.959235,105.157183,Winter season,South,418.945,83.20180274,5.571841313,4.674153484,27.21554848,,0.012376043,2608.879717,994.4335978,17.23183919,12.38615009,2.085037818,0.342428708,0.008184561,172.0429088,1265.847448,2635.919422,510.3128555,439.5857063,2.759871686,7.63,,47697.96,150.37,899.96,81.77,14851.04,11.39,3.37,15.40921355,6.89
23VINIF_47_#2,10.04263,105.22736,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.091652804,,2901.21484,981.8625008,15.88659115,14.10255802,1.224173766,1.118458873,0.008176393,340.742472,1221.356371,1057.834659,348.190009,243.2619687,1.344303234,9.14,2.03,70159.25,302.66,1102.14,282.55,24410.76,17.71,3.49,36.58536585,10.14
23VINIF_48_#2,10.094896,105.280481,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.035686253,,2699.129173,948.8960001,30.38455841,9.546344413,2.668157517,0.376999669,0.033186532,221.4985562,1039.675903,1551.291412,2072.604853,187.0013891,2.325866639,10.82,1.16,74197.25,235.2,1223.09,260.45,27696.2,18.92,3.69,40.57971014,10.01
23VINIF_49_#2,10.189698,105.382561,Winter season,South,418.945,83.14692891,6.311757255,4.598695314,27.20639121,,,2876.8962,1238.062983,27.05534271,16.47340245,3.363828244,0.35730153,0.008154691,389.961756,779.1668032,1499.287173,1566.718497,251.1946901,2.951739219,8.47,0.86,72405.45,278.94,1122.97,170.4,21558.72,22.88,3.91,35.10595762,13.39
23VINIF_50_#2,10.090426,105.424551,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.045562506,,2852.296842,1040.549735,25.85915703,11.0705369,1.900347599,0.479406745,,176.431757,1086.643051,1076.523038,623.5231343,205.1728557,2.465552558,8.34,0.78,88860.73,256.58,1284.7,342.36,25792.02,19.16,3.7,38.71612839,8.71
23VINIF_51_#2,10.066757,105.540096,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.098846904,,2589.541345,1016.092709,21.2736403,16.35227763,1.277304807,0.655958338,,181.9995914,1215.667551,1096.199372,854.4925728,221.1716979,1.601685198,7.99,,80150.26,290.67,865.75,351.45,26197.02,17.79,4.12,36.98150925,8.97
23VINIF_52_#2,10.073931,105.658261,Winter season,South,418.945,83.31516631,6.0521655,4.608869553,27.20406756,0.023643634,,2399.047054,843.1211533,21.26940341,23.83619637,4.831845245,0.746432323,,308.2678993,1295.331004,1382.405154,992.7797371,263.3469154,2.989204312,9.22,,72322.4,201.77,1058.85,241.98,21896.79,19.00,3.71,31.68415792,12.09
,,,,,420.1775,,,,,0.131279796,,2577.863502,935.7899297,10.41287742,9.859536427,0.987387899,,,,,,,,,5.76,,29100.71,122.29,1133.2,138.72,16474.6,12.37,3.51,10.73248726,4.485
23VINIF_54_#2,15.713339,108.448692,Winter season,South Central ,420.1775,83.03292405,4.670843123,4.753297839,25.8027906,0.157963619,0.012351438,2749.241937,1063.460938,15.92677545,28.98757332,2.418799349,8.194781836,0.058293211,75.26482263,1727.342297,1570.613793,248.3960998,363.1665063,1.224975309,6.27,,21930.59,243.89,600.34,55.79,10771.39,9.21,3.68,10.73248726,4.485
23VINIF_55_#2,15.531749,108.588907,Winter season,South Central ,420.1775,83.85520155,4.72637776,5.4525804,25.85335168,0.32798731,0.012351438,2957.921513,1020.212496,15.92516293,20.49137523,1.014070092,1.342653194,0.008179114,56.96759301,1559.223699,1675.154635,274.798956,471.2544644,2.16221545,3.34,1.03,23197.51,329.48,873.41,114.28,11936.67,11.97,3.53,10.15695291,6.24
23VINIF_56_#2,15.614345,108.448861,Winter season,South Central ,420.1775,83.21356969,4.723526418,4.695337011,26.0468412,0.111015187,,2320.63293,899.081414,31.42732746,12.94075912,2.133885321,0.661990216,0.083084369,208.1051266,483.293165,1066.875293,1302.679304,461.0348517,1.845643922,3.96,,30808.87,120.02,468.29,487.84,27517.79,36.28,4.36,15.20935345,4.095
