Lattitude,Longitude,Season.planted,Grain.As,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Soil.As,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.pH,Soil.SOM,Soil.Clay,Humidity,Potential.Evaporation,Rainfall,Temperature,CO2_average
19.9336,105.9181,0,0.161716264,3660.174476,1335.620043,15.54961686,18.66824603,3.416929306,1.02492416,138.8387519,1451.810515,1451.810515,215.0621809,176.1847359,5.29,23738.37,404.18,1095.25,95.52,10077.12,5.06,3.9,13.99720056,82.0762375,0.0043075,0.001,24.17998,420.16
20.0272,105.9953,0,0.058464845,3949.741595,1439.034738,34.17729115,29.42763633,3.823012543,0.813515584,160.093334,1423.724054,1423.724054,1242.815183,374.859131,3.23,14923.91,271.8,731.64,125.9,12054.12,4.38,3.51,9.718056389,80.282495,0.0042525,0.00082,23.9788475,420.16
20.1333,106.0997,0,0.292707459,3317.811937,1252.76622,19.79267544,18.61853824,1.639351888,5.387406153,444.1609271,1996.940717,1996.940717,1050.983876,459.2792229,19.22,73881.79,606.03,915.08,579.22,50211.91,4.9,5.46,31.82408796,82.1439575,0.0043825,0.001,23.9275025,420.16
20.685,106.5497,1,0.113553933,3529.434818,1359.121637,20.89824938,23.10827487,2.875991915,1.783160474,130.9307478,1299.07289,1299.07289,488.2944035,173.5933153,18.03,66398.05,1015.14,1265.11,115.84,44620.05,4.38,5.85,31.984008,79.2157125,0.006005,0.004065,28.649845,415.205
20.6214,106.5461,1,0.277742828,3232.062628,1487.294203,15.6295595,17.15404213,0.594128679,4.769470545,868.4912018,1343.58706,1343.58706,306.04027,903.9163576,18.84,65827.85,391.22,1257.37,266.63,40333.38,4.89,4.29,27.08645677,78.920705,0.00623,0.00378,28.8012525,415.205
20.5283,106.4947,1,0.216948052,3478.572299,1386.378441,23.57747105,20.68723928,2.230604299,2.696716126,302.0692914,1500.821059,1500.821059,393.9011533,529.8019844,6.34,18119.02,916.26,524.89,129.4,14002.04,4.41,5.07,9.6,79.0133425,0.0065875,0.0034525,28.884195,415.205
20.4528,106.3861,1,0.157261547,3673.519443,1494.108678,36.36373835,19.10929251,3.027823821,1.364376629,205.6456932,945.7618005,945.7618005,1064.781316,455.0516457,16.67,52736.46,378.77,965.27,308.36,39242.93,4.01,5.46,20.2779722,77.90159,0.0062525,0.003545,28.804695,415.205
20.4081,106.4356,1,0.207838133,3639.918736,1467.979437,20.8407268,56.44725915,2.718891841,2.013289876,855.6438696,1253.027345,1253.027345,478.6150662,1094.041016,16.53,74906.96,656.6,1068.55,239.06,42455.93,4.45,8.19,32.48,77.845825,0.00658,0.0032175,28.83842,415.205
20.4358,106.4183,1,0.164569243,3443.533419,1494.644167,25.77544056,18.96098941,1.527720403,2.195796571,747.1534575,1324.063564,1324.063564,702.0914997,973.2003194,14.7,59969.39,497.35,1006.72,428.12,41064.79,5.68,7.02,26.64,77.845825,0.00658,0.0032175,28.83842,415.205
20.4214,106.4736,1,0.16648917,3070.272022,1128.748556,21.42629712,20.99695407,0.680357286,2.779285659,520.5907672,1538.521787,1538.521787,505.5095444,567.2063988,15.31,70621.35,361.07,1087.04,434.66,44236.13,4.7,6.435,21.93122751,79.120425,0.0067075,0.003185,28.8765025,415.205
20.3586,106.5447,1,0.24770384,3536.416285,1354.257264,30.17812751,14.04829643,1.227536621,3.484423279,733.2948593,1513.756223,1513.756223,641.7992024,677.080699,16.55,70770.65,475.3,1054.76,455.32,44867.6,5.39,7.215,43.86683995,79.120425,0.0067075,0.003185,28.8765025,415.205
20.2986,106.4794,1,0.260839267,3431.815432,1617.322498,22.10471544,18.46417836,1.094549005,4.778930734,631.9913087,1206.046539,1206.046539,560.0060962,571.7635263,29.37,66685.81,725.91,957.35,502.58,48046.47,4.92,7.41,20.20989505,79.059435,0.006785,0.0029,28.85685,415.205
20.3708,106.4486,1,0.240906496,3804.040614,1462.820164,21.22439329,20.765341,0.772496007,2.611876972,646.4145415,1242.887254,1242.887254,538.2777662,1018.253817,12.14,56750.88,412.49,1130.33,256.34,35451.73,4.26,7.605,19.21423573,77.845825,0.00658,0.0032175,28.83842,415.205
20.3528,106.3297,1,0.114909178,3361.828589,1649.075191,25.247754,19.89633881,1.769329448,1.583161305,382.4342193,1034.6327,1034.6327,859.4611971,881.1888644,16.85,70139.2,310.31,771.86,395.1,45099.53,4.71,7.02,25.26989204,76.86491,0.0063975,0.0033175,28.774515,415.205
20.2375,106.3342,1,0.266680118,3369.850884,1405.781829,18.29096739,19.98615694,0.576314435,5.179114694,326.3217073,1805.533098,1805.533098,278.1751492,439.9742083,21.22,74461.27,801.65,1111.6,407.66,50242.67,4.15,7.41,23.54822589,81.1158075,0.0071,0.0068325,28.84804,415.205
20.1839,106.1744,1,0.395516745,3372.250943,1534.905602,26.67850614,24.77466869,1.283746863,4.714454945,1005.137981,1567.428576,1567.428576,745.0470285,876.0816923,20.03,88833.44,482.21,1048.05,409.94,51308.03,4.29,7.02,33.77635655,77.59577,0.00681,0.0033625,28.7948725,415.205
21.2482,105.8028,0,0.148402293,1765.2826,1336.782049,24.17145706,19.59632766,5.178508741,0.340681407,112.3850127,505.3126826,505.3126826,1761.541362,217.2978203,2.37,17667.46,284.68,679.16,95.28,8152.96,4.23,2.73,8.259174083,79.774885,0.003735,0.002,23.8992475,420.16
21.266,106.0876,0,0.177975944,3062.366172,1149.13436,15.58647363,20.99580316,1.150135966,1.847772199,123.6492951,1282.571638,1282.571638,638.3802387,207.4758952,3.39,15216.15,449.08,694.55,108.15,8787.56,4.63,4.875,7.797660702,78.711935,0.0036275,0.002,23.74926,420.16
21.3906,106.113,0,0.205020451,3070.979708,1170.201707,15.87710427,26.08050631,1.150491739,2.451144775,119.5688449,1734.146823,1734.146823,350.339312,312.0952437,1.79,18428.08,383.12,730.82,54.71,8246.06,4.67,6.825,7.097161136,79.09666,0.003715,0.002,23.5187575,420.16
21.3676,106.0328,0,0.150179389,2940.717826,1174.319758,21.44525109,25.4835204,2.355383482,3.165013811,164.3114259,1752.66271,1752.66271,410.021138,251.4943726,1.21,10308.93,490.15,568.54,42.54,5418.04,4.55,2.73,7.996001999,79.5296825,0.00366,0.002,23.58327,420.16
21.4072,105.9808,0,0.182008686,3088.28459,1083.213578,11.96333176,14.4783806,1.15788791,2.280298324,322.2815742,2335.447503,2335.447503,177.2371528,401.5883885,2.71,24246.68,286.36,618.71,82.53,9537.77,4.41,3.705,14.51854815,79.5296825,0.00366,0.002,23.58327,420.16
21.4634,105.9449,0,0.234364368,2927.728449,940.152954,20.33577214,15.5970404,2.159148194,6.026448046,368.468704,2406.088267,2406.088267,907.1468372,902.7112574,11.73,57831.73,477.59,1003.31,217.28,29580.06,3.89,7.995,17.82,80.925205,0.003435,0.002,23.39632,420.16
21.442,106.0184,0,0.110899223,2869.222598,967.2241977,22.50878689,18.62996302,1.2800694,1.246335773,172.1523569,1450.345108,1450.345108,609.2344458,255.2594008,1.03,16182.68,302.93,763.14,38.24,5414.31,4.96,5.46,10.1989801,79.5296825,0.00366,0.002,23.58327,420.16
21.4441,106.1117,0,0.139750934,3142.070222,1179.023453,23.09276171,27.64553061,6.264845289,1.650513518,298.9920454,1958.330712,1958.330712,891.8035539,843.6128247,1.59,18988.14,264.13,597.26,86.35,11680.49,4.13,5.655,10.67893211,79.09666,0.003715,0.002,23.5187575,420.16
21.4262,106.2183,0,0.182010158,2863.217497,1074.584802,11.92800332,17.7748835,0.777186657,2.604904335,190.5149916,2289.044592,2289.044592,160.1064742,299.766342,3.9,26317.85,433.5,722.28,103.31,18818.58,5.3,5.655,13.29335332,79.3588425,0.0037775,0.002,23.4396625,420.16
21.3416,106.3348,0,0.258813388,3315.325946,1360.929498,18.14059104,18.67974463,3.180063631,3.914569105,246.4588082,2310.51829,2310.51829,669.8831056,497.0104371,1.89,13383.1,254.02,478.89,36.82,10956.21,4.76,2.925,8.696521391,79.2615525,0.003785,0.002,23.58175,420.16
21.0387,107.0207,0,0.23458892,3553.648963,1262.906599,17.12945171,15.66386115,2.319944358,1.662820152,129.875258,2091.787296,2091.787296,510.6148322,203.5892088,1.76,20479.57,224.56,617.49,16.88,4006.95,4.26,4.875,10.19796041,79.6083675,0.0089075,0.0011525,22.5950325,420.16
21.0033,106.8716,0,0.176166058,2503.115001,1186.414953,22.21802859,13.3055207,0.592576094,2.522012974,86.03267565,771.1787167,771.1787167,646.620881,219.2772113,4.89,27447.26,168.95,658.48,38.15,6606.2,4.02,6.24,12.65367316,78.84429,0.00346,0.00105,23.4515125,420.16
20.9723,106.8238,0,0.305329893,3062.258972,1242.417444,11.04323791,26.24758246,1.019500009,1.236046428,188.7385602,2011.503344,2011.503344,570.1425505,419.0460909,16.28,45384.41,292.74,3788.79,74.6,26333.74,2.88,9.75,15.39230385,80.981075,0.00346,0.001,23.4515125,420.16
20.9107,106.8001,0,0.191329461,2981.491117,1151.182528,19.8315594,31.76319625,2.08154097,2.101613344,153.6857797,1211.59093,1211.59093,874.3382759,348.1015086,10.68,49054.63,365.63,777.31,120.87,32822.86,4.24,7.215,21.55568886,78.84429,0.00346,0.00105,23.4515125,420.16
21.1465,107.3599,0,0.155429354,3065.786733,981.0084904,26.22422332,16.47935623,5.984596264,0.744456545,174.207801,1567.974398,1567.974398,533.870213,319.7087098,2.88,57210.0,449.33,943.05,51.07,19935.49,3.78,9.165,22.08674795,82.40721,0.00938,0.001,22.385495,420.16
21.3145,107.3665,0,0.200405929,3067.690807,1194.864499,18.98744691,18.5621396,0.714350759,1.574970933,262.9563799,1387.527283,1387.527283,282.3081757,558.7883654,3.81,62145.05,242.53,951.98,169.6,31609.78,3.76,6.24,18.45815418,81.622945,0.00885,0.0010925,22.272775,420.16
21.3264,107.4893,0,0.130169549,2783.541873,1189.306134,21.08359803,21.06062887,0.639649517,1.150930862,112.3387772,1412.736445,1412.736445,405.8904003,725.0068983,2.47,25677.69,173.95,731.44,112.53,11758.61,3.93,6.825,13.59592122,82.729065,0.0081475,0.001305,21.73946,420.16
21.3292,107.6081,0,0.181090032,2964.439818,1070.931988,16.25473545,17.42091257,2.082594584,1.241209628,267.719253,1640.667906,1640.667906,373.0664285,263.8682682,1.85,21537.04,403.78,1012.15,99.16,6207.38,4.57,12.09,9.096361455,83.164305,0.0068675,0.0013175,21.9328975,420.16
21.4708,108.0011,0,0.253495334,2968.4823,1295.615396,13.33634617,19.71110374,2.485077528,3.324017641,151.164419,2097.917893,2097.917893,197.299117,368.6298627,4.55,20360.04,187.98,1065.34,140.18,11362.32,3.59,11.388,9.798040392,83.7498175,0.003715,0.00137,21.9729025,420.16
21.4706,107.764,0,0.258808944,3270.510759,1343.569257,10.60163143,29.4334547,0.332623161,2.899124924,478.3004646,2323.649065,2323.649065,71.61840151,483.4892593,3.12,27068.78,500.73,656.13,136.69,10420.79,4.13,8.502,9.73805239,83.129745,0.0037025,0.0012725,21.767415,420.16
21.4587,107.6974,0,0.110239271,3200.125257,1342.545787,16.78422926,17.78384165,1.444661609,0.316708364,144.4362777,1479.978458,1479.978458,152.5009881,387.4705662,2.85,26477.98,392.81,831.06,171.46,7438.68,4.08,8.424,6.618676265,83.7422775,0.0037025,0.001,21.767415,420.16
14.4834,109.0335,1,0.07619063,3092.274006,1195.046837,36.22631365,21.13577021,2.175445867,0.781419427,238.2095681,1953.661105,1953.661105,805.2275871,824.0761868,4.36,93625.47,437.37,795.12,442.91,56085.24,4.11,8.502,24.33756624,83.623555,0.005785,0.002,27.933835,418.705
14.1971,109.048,1,0.159990531,3412.164318,1408.839794,24.03291771,26.17883985,1.937852489,0.316294724,101.0745713,1914.389855,1914.389855,432.2111966,395.9005301,2.02,53569.92,613.32,623.81,835.62,92186.43,4.11,4.914,18.33633273,77.61374,0.006525,0.002,28.3167525,418.705
10.5168,107.3925,1,0.090819081,3124.577015,1248.032001,20.09960948,24.58622925,2.981707142,0.205292532,116.2299121,1384.246504,1384.246504,502.7409597,271.2505144,29.03,39685.09,208.07,568.91,309.96,32633.8,4.29,10.53,31.87362527,83.9230625,0.0051175,0.004575,27.74698,418.705
11.0902,108.1314,1,0.428517063,3269.807497,1219.668741,27.30949052,24.15280101,2.259833492,8.890102947,366.5743378,1831.46012,1831.46012,515.0711447,684.3674117,5.58,37871.46,419.7,522.98,420.3,21646.38,4.36,5.59,16.91661668,80.7659775,0.005355,0.004,27.2596475,418.705
11.257,108.5341,1,0.356565845,3055.342602,1223.535777,22.28602225,26.85959633,0.84176322,3.95749708,310.028016,796.2489275,796.2489275,865.76545,420.5422993,5.93,34540.11,155.77,598.71,135.68,13202.67,5.72,4.16,13.85168899,79.606885,0.008395,0.003,27.2782825,418.705
11.5043,108.9158,1,0.215717806,3241.677772,1101.910565,23.56603566,22.65000499,2.799012547,1.324570549,132.2144688,1417.110654,1417.110654,668.7984278,307.8688067,4.28,26347.15,120.92,648.67,159.13,11210.86,5.73,4.55,16.07678464,79.2314875,0.005595,0.002,27.94082,418.705
11.6255,108.9916,1,0.468600227,3160.872751,1163.880029,20.82939967,23.01493437,0.913882397,5.857006554,315.3209649,1554.248218,1554.248218,341.2350697,1351.335444,1.11,22521.76,74.06,494.61,337.71,8741.09,4.02,9.36,14.73557933,78.6685675,0.0053175,0.002,28.3206,418.705
11.6668,109.0249,1,0.444723481,3345.659519,1325.213922,15.03390186,25.32426351,0.339422827,2.906160659,65.86742044,1416.160062,1416.160062,163.5138589,189.9225856,3.82,38597.93,141.34,504.78,117.51,10235.96,4.36,11.7,15.38768985,78.6664025,0.0107625,0.003,27.403255,418.705
11.7571,109.0706,1,0.201524786,2488.900436,1315.293496,22.4034616,23.1045782,0.666321927,1.437805803,111.9148819,799.5176205,799.5176205,806.2158549,377.3015329,11.67,35360.31,158.34,572.71,637.7,22004.93,3.97,4.29,10.21183054,80.0206475,0.012955,0.002,27.60479,418.705
12.1055,109.1184,1,0.198150601,3154.744949,1113.455629,22.39888406,20.87805864,2.746022377,1.664875351,157.9743134,2088.762135,2088.762135,562.2591591,292.2407344,4.38,35843.38,370.79,486.08,385.58,19690.86,3.9,4.81,15.13697261,82.7407975,0.0101325,0.003,27.5813925,418.705
12.2897,109.1567,1,0.146979186,2933.318576,1195.292694,23.26499693,27.81459883,2.484641078,2.125714356,66.20007135,1279.83587,1279.83587,753.0827059,161.4280041,19.64,88399.75,364.83,1091.74,464.08,40910.47,4.35,7.15,28.34866054,76.8187375,0.01222,0.002965,27.8743825,418.705
12.4405,109.1127,1,0.286506895,3083.456593,1150.02764,20.56317735,20.98639638,1.390761917,4.841166314,360.6920559,1602.092847,1602.092847,833.2489846,512.7359797,10.16,39665.19,100.23,717.24,446.42,18755.94,4.1,9.23,21.01898102,81.761595,0.006395,0.003,27.6312225,418.705
12.5721,109.1728,1,0.161477333,2753.987133,1155.352408,25.11095966,21.15018831,2.112251633,1.965389366,134.3037215,1895.019236,1895.019236,925.2062615,607.9665141,3.48,21812.36,82.26,491.6,87.34,15038.79,3.54,5.07,15.93203398,76.3285825,0.0071025,0.00253,28.517885,418.705
12.7685,109.2903,1,0.010278645,3445.50485,1020.787056,16.79511023,19.50601864,0.79576212,0.105960597,108.1203371,1136.203626,1136.203626,545.974421,428.4517053,0.62,16692.27,103.08,400.44,217.14,9851.97,3.87,6.37,10.65254322,80.5975375,0.0056575,0.0030225,25.845445,418.705
13.3327,109.2527,1,0.110856364,2884.763422,1166.061593,18.95331813,34.8441764,1.002096217,0.229576782,53.88392292,1293.567548,1293.567548,280.4435444,519.2502865,0.8,24286.0,120.59,577.9,134.83,8085.91,3.99,7.28,14.97101739,74.264245,0.0063025,0.001535,28.63658,418.705
13.5778,109.2472,1,0.644746484,2732.394646,1057.693604,14.35497851,36.1927091,2.897733365,6.678692977,34.12511302,2325.814469,2325.814469,190.2915281,267.9024101,2.02,15018.08,77.2,505.6,73.36,4320.41,4.09,3.77,12.25264841,82.294765,0.0052575,0.002,27.7141675,418.705
14.1265,109.152,1,0.119051347,3295.630961,1495.098947,17.14570737,21.32706274,2.945437786,1.229937733,574.1047196,2466.009439,2466.009439,357.6809911,635.0354579,1.51,40139.64,282.46,890.4,145.47,13368.44,4.21,10.66,18.8886668,78.829115,0.007115,0.001,28.9890175,418.705
14.0796,109.0631,1,0.034981446,2994.567097,1086.520408,29.66782986,14.86141349,0.693884034,0.337859216,143.355513,1796.482788,1796.482788,1147.693903,443.1342641,0.79,31745.69,116.7,600.33,183.02,10883.69,4.33,7.28,16.69332267,78.0326125,0.00699,0.002,28.77573,418.705
14.3813,109.023,1,0.087706696,2853.482345,1001.544309,21.8847242,16.97634135,1.710989013,0.327320233,149.0498805,1765.128636,1765.128636,1200.562293,453.047487,1.44,21210.48,154.75,514.78,133.33,30829.1,4.06,7.15,15.80261712,81.7960225,0.0062675,0.002,28.367085,418.705
14.5508,109.0491,1,0.049799136,2707.377293,1180.585603,21.70428131,21.71830855,3.310631523,0.248035353,122.0707361,1736.992025,1736.992025,491.8742797,428.1369885,4.0,87302.04,389.79,998.29,228.74,52437.89,3.96,10.27,34.45655434,84.3910325,0.005615,0.002,27.64824,418.705
14.7204,109.0344,1,0.063074301,3159.63906,1329.59478,22.61005203,25.46251503,0.501384036,0.190205697,198.3179053,1312.430839,1312.430839,598.4287502,578.1393964,0.93,34092.92,156.94,508.12,237.53,17741.99,4.66,5.98,16.03038177,84.18979,0.0059275,0.002,27.8963625,418.705
14.835,108.9563,1,0.12210246,2619.210055,1197.973393,17.20135192,22.94304005,2.16644052,0.371958,138.7499747,1124.855363,1124.855363,330.7291498,373.6483894,1.97,45007.15,193.03,638.73,207.25,16148.5,3.8,8.06,14.66679988,76.9644775,0.006005,0.0020825,28.38805,418.705
14.9791,108.8859,1,0.168119,3169.633742,1319.834999,21.81416484,25.43016174,2.420835727,0.373666797,156.8807055,1579.507578,1579.507578,652.0086494,480.580257,2.22,54266.13,209.42,643.8,316.19,30831.16,4.27,5.46,20.12,81.440955,0.005815,0.002,29.503285,418.705
15.2823,108.7737,1,0.140388444,3098.81592,1327.001676,16.38675352,20.29876729,0.578138967,0.590410865,191.991204,2446.991789,2446.991789,293.0407411,762.3986581,0.11,11496.84,45.76,254.77,25.03,3052.77,3.79,5.98,7.654641751,80.6712375,0.00547,0.002,29.9032225,418.705
15.9717,108.1675,1,0.255213604,2910.001259,1466.957736,21.2366687,20.14055751,0.459242003,3.835420622,77.29106495,2427.082905,2427.082905,406.8118762,551.2410377,9.92,63659.05,232.29,541.17,284.64,31421.84,3.69,7.15,26.43884892,84.92068,0.00567,0.002,29.30155,418.705
15.1458,108.7814,0,0.076196851,1314.939573,365.1220684,3.444342577,4.950871458,0.078888272,1.034638619,21.07921676,320.7383838,63.29890212,77.34965447,145.0026403,3.123935738,37526.90233,105.2371094,39.18234895,124.3822086,41284.95152,3.97,4.116666667,53.17124736,85.0323725,0.004245,0.0027125,30.201135,423.08
14.8914,108.9422,0,0.058483689,1516.914061,403.0152762,3.191115351,5.254633554,0.069412603,1.049431309,17.54339136,335.9866874,141.8674432,23.48375306,255.9399609,2.746644262,29525.00039,175.529304,114.0280208,39.46375042,32482.90367,3.92,5.915,16.39344262,85.2168925,0.0043125,0.0028175,29.72848,423.08
14.8342,108.9578,0,0.02253668,1372.744488,413.9934327,3.308529054,3.926990356,0.421674847,0.319512156,35.5939873,239.6433761,63.30283005,173.863824,199.5315798,1.808476373,27544.14931,69.57610211,63.15769531,65.55046298,30303.89522,3.89,3.176333333,14.66679988,85.248995,0.00447,0.0031125,24.0629375,423.08
14.5503,109.0494,0,0.0076548,1204.072258,347.3659533,3.401147421,4.723398994,0.15522238,0.181429299,43.10639496,335.9866874,226.9818897,110.1350517,154.1843609,2.666188177,34531.92894,168.6775837,14.95764143,44.89098403,37990.50372,4.12,4.506666667,34.45655434,85.9730225,0.0045375,0.002605,28.3915625,423.08
14.3814,109.0228,0,0.001746955,1371.599356,311.0320178,3.702506974,4.515506615,0.613014898,0.168198853,28.31316304,263.7919163,85.1264428,188.954443,368.3211411,1.157715922,15997.07701,73.26770826,36.46296585,20.64812706,17602.17192,4.18,3.575,15.80261712,85.6722625,0.0047975,0.002325,29.08932,423.08
14.1969,109.0475,0,0.114301413,1301.441524,349.8952139,3.827506069,8.270315322,0.113814044,0.289563588,34.64609605,306.5005664,67.66873098,159.3022407,294.2789018,1.08839313,22254.88096,74.29045805,18.78990026,152.6578415,24485.73152,4.74,2.578333333,18.33633273,83.09363,0.00483,0.0013475,29.0893225,423.08
14.0792,109.0633,0,0.021320584,1259.512995,327.0873262,5.614065336,12.78225632,0.158958034,0.092351014,36.61048045,191.0954464,52.39102368,504.795119,285.4740268,0.799187096,23917.80383,65.48201839,35.81546588,44.97007731,26314.87551,4.09,4.095,16.69332267,83.81638,0.0048725,0.001515,29.561485,423.08
13.5767,109.2478,0,0.009516939,1312.863947,331.5208563,2.694695594,2.964499989,0.330157234,0.087295098,13.1297318,157.2895482,233.535651,8.907949413,172.3491058,1.616677449,8337.739111,73.10247588,242.6237747,87.23880693,9176.921628,4.17,6.175,12.25264841,84.741855,0.0040675,0.0019325,28.33883,423.08
13.4622,109.2117,0,0.074162929,1398.080711,418.3424768,3.588639052,2.99265857,0.425430992,0.319903634,18.12141439,268.6216243,181.1507317,173.6974719,114.579824,1.540083818,28846.03521,58.94897962,130.2477146,22.75643033,31735.94548,3.76,4.441666667,10.99337748,83.93991,0.00458,0.0016425,28.6698875,423.08
13.3542,109.2111,0,0.052790389,742.414585,194.3544595,6.129716955,4.753794942,1.261475288,0.094180632,1.915694888,131.3288355,72.25047512,256.1459848,48.4285831,1.427250351,23553.57844,50.65534614,33.99545744,177.2337279,25914.24304,4.67,2.318333333,15.61561562,82.0147075,0.004825,0.0011475,24.3151175,423.08
13.0417,109.3144,0,0.015941465,662.5086101,232.4350142,6.534381121,1.79939929,1.377829752,0.249950513,24.93519414,74.8146436,33.52808595,201.0863855,130.6429542,1.902307741,28906.62476,62.75919033,30.69424084,141.8860843,31802.69048,3.83,3.77,13.0859375,85.438435,0.00507,0.0023725,24.522655,423.08
12.6294,109.1831,0,0.0928531,699.9691825,180.9402875,5.497611532,0.912299607,0.675023905,1.091483394,17.59874816,340.26452,38.93012358,180.6048259,144.3596283,3.917068415,13196.70603,43.56820767,69.2393326,31.42558652,14521.75675,3.97,2.253333333,10.16949153,82.9872675,0.0056125,0.0013225,24.76653,423.08
12.1058,109.1217,0,0.252615883,645.8683659,160.9903224,7.79727788,5.155999931,1.290054339,2.008269655,7.285207764,235.1308935,64.87803569,339.089282,84.55515193,3.21086289,29875.80559,194.6366296,138.5764465,74.29760355,32868.76804,3.82,3.856666667,15.13697261,81.928985,0.008895,0.001305,28.0605125,423.08
11.4878,108.9081,0,0.162570534,371.3459054,192.6202167,3.640358478,7.86587653,1.000089301,3.971998444,59.00160361,72.17027416,241.8788127,9.606677908,89.26363953,2.902553061,17422.24696,37.57322848,120.587708,60.22922258,19169.77497,4.87,1.885,13.34459459,72.4124525,0.0062825,0.00023,25.46984,423.08
